ward_url,ward_polling,ward,polling_station,constituency,province,district,ward_fromurl,dist_fromurl,shp2015,website2015,shp2016,website2016,merge_flag,new_2016,renamed
"/results/2015_presidential_election/poll/shomekela,kaoma",SHOMEKELA/Kanabilumbu School,Shomekela,Kanabilumbu School,Kaoma Central,Western,Kaoma,Shomekela,Kaoma,Kaoma Central,Kaoma Central,Kaoma Central,Kaoma Central,0,0,NA
"/results/2015_presidential_election/poll/chatwika,kaoma",CHATWIKA/Chatwika Comm. School,Chatwika,Chatwika Comm. School,Mangango,Western,Kaoma,Chatwika,Kaoma,Mangango,Mangango,Mangango,Mangango,0,0,NA
"/results/2015_presidential_election/poll/chilombo,kaoma",CHILOMBO/Chilombo School,Chilombo,Chilombo School,Mangango,Western,Kaoma,Chilombo,Kaoma,Mangango,Mangango,Mangango,Mangango,0,0,NA
"/results/2015_presidential_election/poll/kaaba_hill,kaoma",KAABA HILL/Kaaba Hill School,Kaaba Hill,Kaaba Hill School,Mangango,Western,Kaoma,Kaaba_hill,Kaoma,Mangango,Mangango,Mangango,Mangango,0,0,NA
"/results/2015_presidential_election/poll/kabilamwandi,kaoma",KABILAMWANDI/Kabilamwandi Local Court,Kabilamwandi,Kabilamwandi Local Court,Mangango,Western,Kaoma,Kabilamwandi,Kaoma,Mangango,Mangango,Mangango,Mangango,0,0,NA
"/results/2015_presidential_election/poll/kafubu,kaoma",KAFUBU/Ukete Village (Shelter),Kafubu,Ukete Village (Shelter),Mangango,Western,Kaoma,Kafubu,Kaoma,Mangango,Mangango,Mangango,Mangango,0,0,NA
"/results/2015_presidential_election/poll/kafwasoni,kaoma",KAFWASONI/Kafwasoni Agric. Camp,Kafwasoni,Kafwasoni Agric. Camp,Mangango,Western,Kaoma,Kafwasoni,Kaoma,Mangango,Mangango,Mangango,Mangango,0,0,NA
"/results/2015_presidential_election/poll/kalamba,kaoma",KALAMBA/Kalamba Village (Shelter),Kalamba,Kalamba Village (Shelter),Mangango,Western,Kaoma,Kalamba,Kaoma,Mangango,Mangango,Mangango,Mangango,0,0,NA
"/results/2015_presidential_election/poll/kalukundwe,kaoma",KALUKUNDWE/Kalukundwe School,Kalukundwe,Kalukundwe School,Mangango,Western,Kaoma,Kalukundwe,Kaoma,Mangango,Mangango,Mangango,Mangango,0,0,NA
"/results/2015_presidential_election/poll/kalwalo,kaoma",KALWALO/Kalwalo School,Kalwalo,Kalwalo School,Mangango,Western,Kaoma,Kalwalo,Kaoma,Mangango,Mangango,Mangango,Mangango,0,0,NA
"/results/2015_presidential_election/poll/kanabilumbu,kaoma",KANABILUMBU/Mutondo School,Kanabilumbu,Mutondo School,Mangango,Western,Kaoma,Kanabilumbu,Kaoma,Mangango,Mangango,Mangango,Mangango,0,0,NA
"/results/2015_presidential_election/poll/kanjimba,kaoma",KANJIMBA/Kanjimba Village (Shelter),Kanjimba,Kanjimba Village (Shelter),Mangango,Western,Kaoma,Kanjimba,Kaoma,Mangango,Mangango,Mangango,Mangango,0,0,NA
"/results/2015_presidential_election/poll/kasabi,kaoma",KASABI/Kasabi School,Kasabi,Kasabi School,Mangango,Western,Kaoma,Kasabi,Kaoma,Mangango,Mangango,Mangango,Mangango,0,0,NA
"/results/2015_presidential_election/poll/kashizi,kaoma",KASHIZI/Kashizi Comm. School,Kashizi,Kashizi Comm. School,Mangango,Western,Kaoma,Kashizi,Kaoma,Mangango,Mangango,Mangango,Mangango,0,0,NA
"/results/2015_presidential_election/poll/kashompa,kaoma",KASHOMPA/Kashompa Village (Shelter),Kashompa,Kashompa Village (Shelter),Mangango,Western,Kaoma,Kashompa,Kaoma,Mangango,Mangango,Mangango,Mangango,0,0,NA
"/results/2015_presidential_election/poll/kazabami,kaoma",KAZABAMI/Kazabami School,Kazabami,Kazabami School,Mangango,Western,Kaoma,Kazabami,Kaoma,Mangango,Mangango,Mangango,Mangango,0,0,NA
"/results/2015_presidential_election/poll/likolomani,kaoma",LIKOLOMANI/Likolomani School,Likolomani,Likolomani School,Mangango,Western,Kaoma,Likolomani,Kaoma,Mangango,Mangango,Mangango,Mangango,0,0,NA
"/results/2015_presidential_election/poll/luambuwa,kaoma",LUAMBUWA/Luambuwa School,Luambuwa,Luambuwa School,Mangango,Western,Kaoma,Luambuwa,Kaoma,Mangango,Mangango,Mangango,Mangango,0,0,NA
"/results/2015_presidential_election/poll/lyamunale,kaoma",LYAMUNALE/Lyamunale School,Lyamunale,Lyamunale School,Mangango,Western,Kaoma,Lyamunale,Kaoma,Mangango,Mangango,Mangango,Mangango,0,0,NA
"/results/2015_presidential_election/poll/mangango,kaoma",MANGANGO/Mangango School,Mangango,Mangango School,Mangango,Western,Kaoma,Mangango,Kaoma,Mangango,Mangango,Mangango,Mangango,0,0,NA
"/results/2015_presidential_election/poll/mufaya,kaoma",MUFAYA/Kapili School,Mufaya,Kapili School,Mangango,Western,Kaoma,Mufaya,Kaoma,Mangango,Mangango,Mangango,Mangango,0,0,NA
"/results/2015_presidential_election/poll/mulundu,kaoma",MULUNDU/Mulundu School,Mulundu,Mulundu School,Mangango,Western,Kaoma,Mulundu,Kaoma,Mangango,Mangango,Mangango,Mangango,0,0,NA
"/results/2015_presidential_election/poll/mushamba,kaoma",MUSHAMBA/Mushamba School,Mushamba,Mushamba School,Mangango,Western,Kaoma,Mushamba,Kaoma,Mangango,Mangango,Mangango,Mangango,0,0,NA
"/results/2015_presidential_election/poll/mushwala,kaoma",MUSHWALA/Mushwala School,Mushwala,Mushwala School,Mangango,Western,Kaoma,Mushwala,Kaoma,Mangango,Mangango,Mangango,Mangango,0,0,NA
"/results/2015_presidential_election/poll/mwanambuyu,kaoma",MWANAMBUYU/Mwanambuyu School,Mwanambuyu,Mwanambuyu School,Mangango,Western,Kaoma,Mwanambuyu,Kaoma,Mangango,Mangango,Mangango,Mangango,0,0,NA
"/results/2015_presidential_election/poll/nalulembwe,kaoma",NALULEMBWE/Nalulembwe School,Nalulembwe,Nalulembwe School,Mangango,Western,Kaoma,Nalulembwe,Kaoma,Mangango,Mangango,Mangango,Mangango,0,0,NA
"/results/2015_presidential_election/poll/namalazi,kaoma",NAMALAZI/Namalazi Comm. School,Namalazi,Namalazi Comm. School,Mangango,Western,Kaoma,Namalazi,Kaoma,Mangango,Mangango,Mangango,Mangango,0,0,NA
"/results/2015_presidential_election/poll/namaloba,kaoma",NAMALOBA/Namaloba School,Namaloba,Namaloba School,Mangango,Western,Kaoma,Namaloba,Kaoma,Mangango,Mangango,Mangango,Mangango,0,0,NA
"/results/2015_presidential_election/poll/namimbwe,kaoma",NAMIMBWE/Namimbwe School,Namimbwe,Namimbwe School,Mangango,Western,Kaoma,Namimbwe,Kaoma,Mangango,Mangango,Mangango,Mangango,0,0,NA
"/results/2015_presidential_election/poll/namushakasha,kaoma",NAMUSHAKASHA/Namishakasha School,Namushakasha,Namishakasha School,Mangango,Western,Kaoma,Namushakasha,Kaoma,Mangango,Mangango,Mangango,Mangango,0,0,NA
"/results/2015_presidential_election/poll/nyango,kaoma",NYANGO/Nyango School,Nyango,Nyango School,Mangango,Western,Kaoma,Nyango,Kaoma,Mangango,Mangango,Mangango,Mangango,0,0,NA
"/results/2015_presidential_election/poll/samukenya,kaoma",SAMUKENYA/Samukenya Comm. School,Samukenya,Samukenya Comm. School,Mangango,Western,Kaoma,Samukenya,Kaoma,Mangango,Mangango,Mangango,Mangango,0,0,NA
"/results/2015_presidential_election/poll/shabo,kaoma",SHABO/Shabo Village (Shelter),Shabo,Shabo Village (Shelter),Mangango,Western,Kaoma,Shabo,Kaoma,Mangango,Mangango,Mangango,Mangango,0,0,NA
"/results/2015_presidential_election/poll/winda,kaoma",WINDA/Winda School,Winda,Winda School,Mangango,Western,Kaoma,Winda,Kaoma,Mangango,Mangango,Mangango,Mangango,0,0,NA
"/results/2015_presidential_election/poll/ikabako,limulunga",IKABAKO/Ikabako Pr. School,Ikabako,Ikabako Pr. School,Luena,Western,Limulunga,Ikabako,Limulunga,Luena,Luena,Luena,Luena,0,0,NA
"/results/2015_presidential_election/poll/ikwichi,limulunga",IKWICHI/Moombo Pr. School,Ikwichi,Moombo Pr. School,Luena,Western,Limulunga,Ikwichi,Limulunga,Luena,Luena,Luena,Luena,0,0,NA
"/results/2015_presidential_election/poll/iloke,limulunga",ILOKE/Sikusi Prim. School,Iloke,Sikusi Prim. School,Luena,Western,Limulunga,Iloke,Limulunga,Luena,Luena,Luena,Luena,0,0,NA
"/results/2015_presidential_election/poll/ilundu,limulunga",ILUNDU/Ilundu Comm. School,Ilundu,Ilundu Comm. School,Luena,Western,Limulunga,Ilundu,Limulunga,Luena,Luena,Luena,Luena,0,0,NA
"/results/2015_presidential_election/poll/isambai,limulunga",ISAMBAI/Isambai Pr. School,Isambai,Isambai Pr. School,Luena,Western,Limulunga,Isambai,Limulunga,Luena,Luena,Luena,Luena,0,0,NA
"/results/2015_presidential_election/poll/ituku,limulunga",ITUKU/Ituku Pr. School,Ituku,Ituku Pr. School,Luena,Western,Limulunga,Ituku,Limulunga,Luena,Luena,Luena,Luena,0,0,NA
"/results/2015_presidential_election/poll/kasheke,limulunga",KASHEKE/Kasheke Prim. School,Kasheke,Kasheke Prim. School,Luena,Western,Limulunga,Kasheke,Limulunga,Luena,Luena,Luena,Luena,0,0,NA
"/results/2015_presidential_election/poll/kate,limulunga",KATE/Kate Comm. School,Kate,Kate Comm. School,Luena,Western,Limulunga,Kate,Limulunga,Luena,Luena,Luena,Luena,0,0,NA
"/results/2015_presidential_election/poll/kaungeta,limulunga",KAUNGETA/Kaungeta Pr. School,Kaungeta,Kaungeta Pr. School,Luena,Western,Limulunga,Kaungeta,Limulunga,Luena,Luena,Luena,Luena,0,0,NA
"/results/2015_presidential_election/poll/likutwe,limulunga",LIKUTWE/Likutwe Likutwe Prim. School,Likutwe,Likutwe Likutwe Prim. School,Luena,Western,Limulunga,Likutwe,Limulunga,Luena,Luena,Luena,Luena,0,0,NA
"/results/2015_presidential_election/poll/limulunga_east,limulunga",LIMULUNGA EAST/Limulunga Sec. School,Limulunga East,Limulunga Sec. School,Luena,Western,Limulunga,Limulunga_east,Limulunga,Luena,Luena,Luena,Luena,0,0,NA
"/results/2015_presidential_election/poll/limulunga_west,limulunga",LIMULUNGA WEST/Limulunga mld Kuta,Limulunga West,Limulunga mld Kuta,Luena,Western,Limulunga,Limulunga_west,Limulunga,Luena,Luena,Luena,Luena,0,0,NA
"/results/2015_presidential_election/poll/lukute,limulunga",LUKUTE/Mwanda Village (Tent),Lukute,Mwanda Village (Tent),Luena,Western,Limulunga,Lukute,Limulunga,Luena,Luena,Luena,Luena,0,0,NA
"/results/2015_presidential_election/poll/lyaluwo,limulunga",LYALUWO/Lyaluwo Comm. School,Lyaluwo,Lyaluwo Comm. School,Luena,Western,Limulunga,Lyaluwo,Limulunga,Luena,Luena,Luena,Luena,0,0,NA
"/results/2015_presidential_election/poll/lyumbo,limulunga",LYUMBO/Lyumbo Prim. School,Lyumbo,Lyumbo Prim. School,Luena,Western,Limulunga,Lyumbo,Limulunga,Luena,Luena,Luena,Luena,0,0,NA
"/results/2015_presidential_election/poll/mabili,limulunga",MABILI/Mabili Village (Tent),Mabili,Mabili Village (Tent),Luena,Western,Limulunga,Mabili,Limulunga,Luena,Luena,Luena,Luena,0,0,NA
"/results/2015_presidential_election/poll/makuku,limulunga",MAKUKU/Makuku Pr. School,Makuku,Makuku Pr. School,Luena,Western,Limulunga,Makuku,Limulunga,Luena,Luena,Luena,Luena,0,0,NA
"/results/2015_presidential_election/poll/malala,limulunga",MALALA/Malala Prim. School,Malala,Malala Prim. School,Luena,Western,Limulunga,Malala,Limulunga,Luena,Luena,Luena,Luena,0,0,NA
"/results/2015_presidential_election/poll/maunga,limulunga",MAUNGA/Maunga Pr. School,Maunga,Maunga Pr. School,Luena,Western,Limulunga,Maunga,Limulunga,Luena,Luena,Luena,Luena,0,0,NA
"/results/2015_presidential_election/poll/miulwe,limulunga",MIULWE/Miulwe Pr. School,Miulwe,Miulwe Pr. School,Luena,Western,Limulunga,Miulwe,Limulunga,Luena,Luena,Luena,Luena,0,0,NA
"/results/2015_presidential_election/poll/mweeke,limulunga",MWEEKE/Mweeke Pr. School,Mweeke,Mweeke Pr. School,Luena,Western,Limulunga,Mweeke,Limulunga,Luena,Luena,Luena,Luena,0,0,NA
"/results/2015_presidential_election/poll/nakalomo,limulunga",NAKALOMO/Machuu Pr. School,Nakalomo,Machuu Pr. School,Luena,Western,Limulunga,Nakalomo,Limulunga,Luena,Luena,Luena,Luena,0,0,NA
"/results/2015_presidential_election/poll/nalinanga,limulunga",NALINANGA/Nalinanga N. A. Church,Nalinanga,Nalinanga N. A. Church,Luena,Western,Limulunga,Nalinanga,Limulunga,Luena,Luena,Luena,Luena,0,0,NA
"/results/2015_presidential_election/poll/namakena,limulunga",NAMAKENA/Namakena Village (Tent),Namakena,Namakena Village (Tent),Luena,Western,Limulunga,Namakena,Limulunga,Luena,Luena,Luena,Luena,0,0,NA
"/results/2015_presidential_election/poll/namboma,limulunga",NAMBOMA/Namitome Pr. School,Namboma,Namitome Pr. School,Luena,Western,Limulunga,Namboma,Limulunga,Luena,Luena,Luena,Luena,0,0,NA
"/results/2015_presidential_election/poll/nangili,limulunga",NANGILI/Nangili Pr. School,Nangili,Nangili Pr. School,Luena,Western,Limulunga,Nangili,Limulunga,Luena,Luena,Luena,Luena,0,0,NA
"/results/2015_presidential_election/poll/nangoko,limulunga",NANGOKO/Nang'oko Pr. School,Nangoko,Nang'oko Pr. School,Luena,Western,Limulunga,Nangoko,Limulunga,Luena,Luena,Luena,Luena,0,0,NA
"/results/2015_presidential_election/poll/nangondi,limulunga",NANGONDI/Nang'ondi Pr. School,Nangondi,Nang'ondi Pr. School,Luena,Western,Limulunga,Nangondi,Limulunga,Luena,Luena,Luena,Luena,0,0,NA
"/results/2015_presidential_election/poll/nangula,limulunga",NANGULA/Nangula Basic School,Nangula,Nangula Basic School,Luena,Western,Limulunga,Nangula,Limulunga,Luena,Luena,Luena,Luena,0,0,NA
"/results/2015_presidential_election/poll/nata,limulunga",NATA/Nata Comm. School,Nata,Nata Comm. School,Luena,Western,Limulunga,Nata,Limulunga,Luena,Luena,Luena,Luena,0,0,NA
"/results/2015_presidential_election/poll/ndanda,limulunga",NDANDA/Ndanda Basic School,Ndanda,Ndanda Basic School,Luena,Western,Limulunga,Ndanda,Limulunga,Luena,Luena,Luena,Luena,0,0,NA
"/results/2015_presidential_election/poll/ndiki,limulunga",NDIKI/Ndiki Pr. School,Ndiki,Ndiki Pr. School,Luena,Western,Limulunga,Ndiki,Limulunga,Luena,Luena,Luena,Luena,0,0,NA
"/results/2015_presidential_election/poll/salondo,limulunga",SALONDO/Salondo Pr. School,Salondo,Salondo Pr. School,Luena,Western,Limulunga,Salondo,Limulunga,Luena,Luena,Luena,Luena,0,0,NA
"/results/2015_presidential_election/poll/sibawa,limulunga",SIBAWA/Mange Prim. School,Sibawa,Mange Prim. School,Luena,Western,Limulunga,Sibawa,Limulunga,Luena,Luena,Luena,Luena,0,0,NA
"/results/2015_presidential_election/poll/sikongo,limulunga",SIKONGO/Sikongo Pr. School,Sikongo,Sikongo Pr. School,Luena,Western,Limulunga,Sikongo,Limulunga,Luena,Luena,Luena,Luena,0,0,NA
"/results/2015_presidential_election/poll/simaa,limulunga",SIMAA/Simaa Prim. School,Simaa,Simaa Prim. School,Luena,Western,Limulunga,Simaa,Limulunga,Luena,Luena,Luena,Luena,0,0,NA
"/results/2015_presidential_election/poll/sisiye,limulunga",SISIYE/Sisiye Comm. School,Sisiye,Sisiye Comm. School,Luena,Western,Limulunga,Sisiye,Limulunga,Luena,Luena,Luena,Luena,0,0,NA
"/results/2015_presidential_election/poll/sitoya,limulunga",SITOYA/Sitoya Prim. School,Sitoya,Sitoya Prim. School,Luena,Western,Limulunga,Sitoya,Limulunga,Luena,Luena,Luena,Luena,0,0,NA
"/results/2015_presidential_election/poll/situya,limulunga",SITUYA/Liayelo Village (Tent),Situya,Liayelo Village (Tent),Luena,Western,Limulunga,Situya,Limulunga,Luena,Luena,Luena,Luena,0,0,NA
"/results/2015_presidential_election/poll/ushaa,limulunga",USHAA/Ushaa Basic School,Ushaa,Ushaa Basic School,Luena,Western,Limulunga,Ushaa,Limulunga,Luena,Luena,Luena,Luena,0,0,NA
"/results/2015_presidential_election/poll/yuka,limulunga",YUKA/Yuka Royal Village (Tent),Yuka,Yuka Royal Village (Tent),Luena,Western,Limulunga,Yuka,Limulunga,Luena,Luena,Luena,Luena,0,0,NA
"/results/2015_presidential_election/poll/chacha,luampa",CHACHA/Chacha School,Chacha,Chacha School,Luampa,Western,Luampa,Chacha,Luampa,Luampa,Luampa,Luampa,Luampa,0,0,NA
"/results/2015_presidential_election/poll/ilombe,luampa",ILOMBE/Ilombe School,Ilombe,Ilombe School,Luampa,Western,Luampa,Ilombe,Luampa,Luampa,Luampa,Luampa,Luampa,0,0,NA
"/results/2015_presidential_election/poll/iluya,luampa",ILUYA/Afumba School,Iluya,Afumba School,Luampa,Western,Luampa,Iluya,Luampa,Luampa,Luampa,Luampa,Luampa,0,0,NA
"/results/2015_presidential_election/poll/kafula,luampa",KAFULA/Kafula School,Kafula,Kafula School,Luampa,Western,Luampa,Kafula,Luampa,Luampa,Luampa,Luampa,Luampa,0,0,NA
"/results/2015_presidential_election/poll/kahumbu,luampa",KAHUMBU/Kahumbu Local Court,Kahumbu,Kahumbu Local Court,Luampa,Western,Luampa,Kahumbu,Luampa,Luampa,Luampa,Luampa,Luampa,0,0,NA
"/results/2015_presidential_election/poll/kanyenze,luampa",KANYENZE/Kanyeze School,Kanyenze,Kanyeze School,Luampa,Western,Luampa,Kanyenze,Luampa,Luampa,Luampa,Luampa,Luampa,0,0,NA
"/results/2015_presidential_election/poll/kaoma_ndonga,luampa",KAOMA NDONGA/Kaoma Ndonga Market,Kaoma Ndonga,Kaoma Ndonga Market,Luampa,Western,Luampa,Kaoma_ndonga,Luampa,Luampa,Luampa,Luampa,Luampa,0,0,NA
"/results/2015_presidential_election/poll/kasheke,luampa",KASHEKE/Kasheke School,Kasheke,Kasheke School,Luampa,Western,Luampa,Kasheke,Luampa,Luampa,Luampa,Luampa,Luampa,0,0,NA
"/results/2015_presidential_election/poll/kashokoto,luampa",KASHOKOTO/Kashokoto School,Kashokoto,Kashokoto School,Luampa,Western,Luampa,Kashokoto,Luampa,Luampa,Luampa,Luampa,Luampa,0,0,NA
"/results/2015_presidential_election/poll/katondo,luampa",KATONDO/Katondo Comm. School,Katondo,Katondo Comm. School,Luampa,Western,Luampa,Katondo,Luampa,Luampa,Luampa,Luampa,Luampa,0,0,NA
"/results/2015_presidential_election/poll/katunda,luampa",KATUNDA/Katunda School,Katunda,Katunda School,Luampa,Western,Luampa,Katunda,Luampa,Luampa,Luampa,Luampa,Luampa,0,0,NA
"/results/2015_presidential_election/poll/lemvu,luampa",LEMVU/Lemvu School,Lemvu,Lemvu School,Luampa,Western,Luampa,Lemvu,Luampa,Luampa,Luampa,Luampa,Luampa,0,0,NA
"/results/2015_presidential_election/poll/lishukwelo,luampa",LISHUKWELO/Lishukwelo Comm. School,Lishukwelo,Lishukwelo Comm. School,Luampa,Western,Luampa,Lishukwelo,Luampa,Luampa,Luampa,Luampa,Luampa,0,0,NA
"/results/2015_presidential_election/poll/liyuni,luampa",LIYUNI/Liyuni Local Court,Liyuni,Liyuni Local Court,Luampa,Western,Luampa,Liyuni,Luampa,Luampa,Luampa,Luampa,Luampa,0,0,NA
"/results/2015_presidential_election/poll/lububa,luampa",LUBUBA/Lububa School,Lububa,Lububa School,Luampa,Western,Luampa,Lububa,Luampa,Luampa,Luampa,Luampa,Luampa,0,0,NA
"/results/2015_presidential_election/poll/lui,luampa",LUI/Lui School,Lui,Lui School,Luampa,Western,Luampa,Lui,Luampa,Luampa,Luampa,Luampa,Luampa,0,0,NA
"/results/2015_presidential_election/poll/mahilo,luampa",MAHILO/Mahilo School,Mahilo,Mahilo School,Luampa,Western,Luampa,Mahilo,Luampa,Luampa,Luampa,Luampa,Luampa,0,0,NA
"/results/2015_presidential_election/poll/mbale,luampa",MBALE/Mbale School,Mbale,Mbale School,Luampa,Western,Luampa,Mbale,Luampa,Luampa,Luampa,Luampa,Luampa,0,0,NA
"/results/2015_presidential_election/poll/mbanyutu,luampa",MBANYUTU/Mbanyutu School,Mbanyutu,Mbanyutu School,Luampa,Western,Luampa,Mbanyutu,Luampa,Luampa,Luampa,Luampa,Luampa,0,0,NA
"/results/2015_presidential_election/poll/mihoji,luampa",MIHOJI/Zubo Village (Shelter),Mihoji,Zubo Village (Shelter),Luampa,Western,Luampa,Mihoji,Luampa,Luampa,Luampa,Luampa,Luampa,0,0,NA
"/results/2015_presidential_election/poll/mukunkike,luampa",MUKUNKIKE/Mukunkike School,Mukunkike,Mukunkike School,Luampa,Western,Luampa,Mukunkike,Luampa,Luampa,Luampa,Luampa,Luampa,0,0,NA
"/results/2015_presidential_election/poll/mulumbwa,luampa",MULUMBWA/Mulumbwa School,Mulumbwa,Mulumbwa School,Luampa,Western,Luampa,Mulumbwa,Luampa,Luampa,Luampa,Luampa,Luampa,0,0,NA
"/results/2015_presidential_election/poll/mulwa,luampa",MULWA/Mulwa School,Mulwa,Mulwa School,Luampa,Western,Luampa,Mulwa,Luampa,Luampa,Luampa,Luampa,Luampa,0,0,NA
"/results/2015_presidential_election/poll/mutondo_wamwali,luampa",MUTONDO WAMWALI/Mutondo Wamwali PHC,Mutondo Wamwali,Mutondo Wamwali PHC,Luampa,Western,Luampa,Mutondo_wamwali,Luampa,Luampa,Luampa,Luampa,Luampa,0,0,NA
"/results/2015_presidential_election/poll/mwanawasa,luampa",MWANAWASA/Mwanawasa Comm. School,Mwanawasa,Mwanawasa Comm. School,Luampa,Western,Luampa,Mwanawasa,Luampa,Luampa,Luampa,Luampa,Luampa,0,0,NA
"/results/2015_presidential_election/poll/mwandansengo,luampa",MWANDANSENGO/Mwandansengo School,Mwandansengo,Mwandansengo School,Luampa,Western,Luampa,Mwandansengo,Luampa,Luampa,Luampa,Luampa,Luampa,0,0,NA
"/results/2015_presidential_election/poll/mwangalesha,luampa",MWANGALESHA/Mwangalesha School,Mwangalesha,Mwangalesha School,Luampa,Western,Luampa,Mwangalesha,Luampa,Luampa,Luampa,Luampa,Luampa,0,0,NA
"/results/2015_presidential_election/poll/nakayembe,luampa",NAKAYEMBE/Nakayembe School,Nakayembe,Nakayembe School,Luampa,Western,Luampa,Nakayembe,Luampa,Luampa,Luampa,Luampa,Luampa,0,0,NA
"/results/2015_presidential_election/poll/naliele,luampa",NALIELE/Kaoma Primary School,Naliele,Kaoma Primary School,Luampa,Western,Luampa,Naliele,Luampa,Luampa,Luampa,Luampa,Luampa,0,0,NA
"/results/2015_presidential_election/poll/namando,luampa",NAMANDO/Namando School,Namando,Namando School,Luampa,Western,Luampa,Namando,Luampa,Luampa,Luampa,Luampa,Luampa,0,0,NA
"/results/2015_presidential_election/poll/namasheshe,luampa",NAMASHESHE/Namasheshe School,Namasheshe,Namasheshe School,Luampa,Western,Luampa,Namasheshe,Luampa,Luampa,Luampa,Luampa,Luampa,0,0,NA
"/results/2015_presidential_election/poll/nambanda,luampa",NAMBANDA/Nambanda PHC,Nambanda,Nambanda PHC,Luampa,Western,Luampa,Nambanda,Luampa,Luampa,Luampa,Luampa,Luampa,0,0,NA
"/results/2015_presidential_election/poll/ngimbu,luampa",NGIMBU/Ngimbu Comm. School,Ngimbu,Ngimbu Comm. School,Luampa,Western,Luampa,Ngimbu,Luampa,Luampa,Luampa,Luampa,Luampa,0,0,NA
"/results/2015_presidential_election/poll/ngulube,luampa",NGULUBE/Ngulube School,Ngulube,Ngulube School,Luampa,Western,Luampa,Ngulube,Luampa,Luampa,Luampa,Luampa,Luampa,0,0,NA
"/results/2015_presidential_election/poll/nkenga,luampa",NKENGA/Nkenga School,Nkenga,Nkenga School,Luampa,Western,Luampa,Nkenga,Luampa,Luampa,Luampa,Luampa,Luampa,0,0,NA
"/results/2015_presidential_election/poll/nooke,luampa",NOOKE/Nooke School,Nooke,Nooke School,Luampa,Western,Luampa,Nooke,Luampa,Luampa,Luampa,Luampa,Luampa,0,0,NA
"/results/2015_presidential_election/poll/nyambi,luampa",NYAMBI/Nyambi School,Nyambi,Nyambi School,Luampa,Western,Luampa,Nyambi,Luampa,Luampa,Luampa,Luampa,Luampa,0,0,NA
"/results/2015_presidential_election/poll/shipungu,luampa",SHIPUNGU/Shipungu School,Shipungu,Shipungu School,Luampa,Western,Luampa,Shipungu,Luampa,Luampa,Luampa,Luampa,Luampa,0,0,NA
"/results/2015_presidential_election/poll/tulobonde,luampa",TULOBONDE/Tulobonde Village (Shelter),Tulobonde,Tulobonde Village (Shelter),Luampa,Western,Luampa,Tulobonde,Luampa,Luampa,Luampa,Luampa,Luampa,0,0,NA
"/results/2015_presidential_election/poll/boma,lukulu",BOMA/Boma Council Chamber,Boma,Boma Council Chamber,Lukulu East,Western,Lukulu,Boma,Lukulu,Lukulu East,Lukulu East,Lukulu East,Lukulu East,0,0,NA
"/results/2015_presidential_election/poll/chimbamiyengo,lukulu",CHIMBAMIYENGO/Kaluwana Comm.School,Chimbamiyengo,Kaluwana Comm.School,Lukulu East,Western,Lukulu,Chimbamiyengo,Lukulu,Lukulu East,Lukulu East,Lukulu East,Lukulu East,0,0,NA
"/results/2015_presidential_election/poll/chotela,lukulu",CHOTELA/Chotela School,Chotela,Chotela School,Lukulu East,Western,Lukulu,Chotela,Lukulu,Lukulu East,Lukulu East,Lukulu East,Lukulu East,0,0,NA
"/results/2015_presidential_election/poll/dongwe,lukulu",DONGWE/Dongwe School,Dongwe,Dongwe School,Lukulu East,Western,Lukulu,Dongwe,Lukulu,Lukulu East,Lukulu East,Lukulu East,Lukulu East,0,0,NA
"/results/2015_presidential_election/poll/imenda_prim_school,lukulu",IMENDA PRIM SCHOOL/Imenda Prim. School,Imenda Prim School,Imenda Prim. School,Lukulu East,Western,Lukulu,Imenda_prim_school,Lukulu,Lukulu East,Lukulu East,Lukulu East,Lukulu East,0,0,NA
"/results/2015_presidential_election/poll/kahuli,lukulu",KAHULI/Kahuli School,Kahuli,Kahuli School,Lukulu East,Western,Lukulu,Kahuli,Lukulu,Lukulu East,Lukulu East,Lukulu East,Lukulu East,0,0,NA
"/results/2015_presidential_election/poll/kalambwe,lukulu",KALAMBWE/Kalambwe Comm. School,Kalambwe,Kalambwe Comm. School,Lukulu East,Western,Lukulu,Kalambwe,Lukulu,Lukulu East,Lukulu East,Lukulu East,Lukulu East,0,0,NA
"/results/2015_presidential_election/poll/kaluwana,lukulu",KALUWANA/Kaluwana School,Kaluwana,Kaluwana School,Lukulu East,Western,Lukulu,Kaluwana,Lukulu,Lukulu East,Lukulu East,Lukulu East,Lukulu East,0,0,NA
"/results/2015_presidential_election/poll/kambwata,lukulu",KAMBWATA/Kambwata PHC,Kambwata,Kambwata PHC,Lukulu East,Western,Lukulu,Kambwata,Lukulu,Lukulu East,Lukulu East,Lukulu East,Lukulu East,0,0,NA
"/results/2015_presidential_election/poll/kamilende,lukulu",KAMILENDE/Kamilende School,Kamilende,Kamilende School,Lukulu East,Western,Lukulu,Kamilende,Lukulu,Lukulu East,Lukulu East,Lukulu East,Lukulu East,0,0,NA
"/results/2015_presidential_election/poll/kan%2527oti,lukulu",KAN'OTI/Kang'oti School,Kan'oti,Kang'oti School,Lukulu East,Western,Lukulu,Kan%2527Oti,Lukulu,Lukulu East,Lukulu East,Lukulu East,Lukulu East,0,0,NA
