"","constit","election_type","year","party","candidate","pct_cast","won"
"2400","Chimwemwe","presidential",2016,"UPP","Saviour Chishimba",0.00107928089056092,0
"2401","Chimwemwe","presidential",2016,"UNIP","Tilyenji Kaunda",0.0012951370686731,0
"2402","Chimwemwe","presidential",2016,"Green Party","Peter Sinkamba",0.00148015664991212,0
"2403","Chimwemwe","presidential",2016,"DA","Maxwell Mwamba",0.000493385549970705,0
"2404","Chingola","presidential",2016,"Patriotic Front","Edgar Lungu",0.537670485542826,1
"2405","Chingola","presidential",2016,"UPND","Hakainde Hichilema",0.424140752864157,0
"2406","Chingola","presidential",2016,"FDD","Edith Nawakwi",0.00692853246044735,0
"2407","Chingola","presidential",2016,"PAC","Andyford Banda",0.00177304964539007,0
"2408","Chingola","presidential",2016,"Rainbow Party","Wynter Kabimba",0.00439170758319694,0
"2409","Chingola","presidential",2016,"UPP","Saviour Chishimba",0.00264593562465903,0
"2410","Chingola","presidential",2016,"UNIP","Tilyenji Kaunda",0.00141843971631206,0
"2411","Chingola","presidential",2016,"Green Party","Peter Sinkamba",0.00111838516093835,0
"2412","Chingola","presidential",2016,"DA","Maxwell Mwamba",0.000654664484451719,0
"2413","Chinsali","presidential",2016,"Patriotic Front","Edgar Lungu",0.888345650938033,1
"2414","Chinsali","presidential",2016,"UPND","Hakainde Hichilema",0.064013644115975,0
"2415","Chinsali","presidential",2016,"FDD","Edith Nawakwi",0.00511654349061967,0
"2416","Chinsali","presidential",2016,"PAC","Andyford Banda",0.00557134735645253,0
"2417","Chinsali","presidential",2016,"Rainbow Party","Wynter Kabimba",0.00462383930263407,0
"2418","Chinsali","presidential",2016,"UPP","Saviour Chishimba",0.00185711578548418,0
"2419","Chinsali","presidential",2016,"UNIP","Tilyenji Kaunda",0.00348682963805192,0
"2420","Chinsali","presidential",2016,"Green Party","Peter Sinkamba",0.00151601288610953,0
"2421","Chinsali","presidential",2016,"DA","Maxwell Mwamba",0.000758006443054766,0
"2422","Chipangali","presidential",2016,"Patriotic Front","Edgar Lungu",0.786107374342668,1
"2423","Chipangali","presidential",2016,"UPND","Hakainde Hichilema",0.142758142758143,0
"2424","Chipangali","presidential",2016,"FDD","Edith Nawakwi",0.00843830255594961,0
"2425","Chipangali","presidential",2016,"PAC","Andyford Banda",0.0103950103950104,0
"2426","Chipangali","presidential",2016,"Rainbow Party","Wynter Kabimba",0.00509559333088745,0
"2427","Chipangali","presidential",2016,"UPP","Saviour Chishimba",0.00542171130406425,0
"2428","Chipangali","presidential",2016,"UNIP","Tilyenji Kaunda",0.00505482858424035,0
"2429","Chipangali","presidential",2016,"Green Party","Peter Sinkamba",0.00191594309241368,0
"2430","Chipangali","presidential",2016,"DA","Maxwell Mwamba",0.00126370714606009,0
"2431","Chipata Central","presidential",2016,"Patriotic Front","Edgar Lungu",0.760678983290186,1
"2432","Chipata Central","presidential",2016,"UPND","Hakainde Hichilema",0.201341492115792,0
"2433","Chipata Central","presidential",2016,"FDD","Edith Nawakwi",0.00611908684396329,0
"2434","Chipata Central","presidential",2016,"PAC","Andyford Banda",0.00229465756648623,0
"2435","Chipata Central","presidential",2016,"Rainbow Party","Wynter Kabimba",0.00161802777124029,0
"2436","Chipata Central","presidential",2016,"UPP","Saviour Chishimba",0.00191221463873853,0
"2437","Chipata Central","presidential",2016,"UNIP","Tilyenji Kaunda",0.003000706048482,0
"2438","Chipata Central","presidential",2016,"Green Party","Peter Sinkamba",0.00152977171099082,0
"2439","Chipata Central","presidential",2016,"DA","Maxwell Mwamba",0.000706048481995764,0
"2440","Chipili","presidential",2016,"Patriotic Front","Edgar Lungu",0.886684888715346,1
"2441","Chipili","presidential",2016,"UPND","Hakainde Hichilema",0.0593518156969934,0
"2442","Chipili","presidential",2016,"FDD","Edith Nawakwi",0.00156188988676298,0
"2443","Chipili","presidential",2016,"PAC","Andyford Banda",0.0139789144865287,0
"2444","Chipili","presidential",2016,"Rainbow Party","Wynter Kabimba",0.00710659898477157,0
"2445","Chipili","presidential",2016,"UPP","Saviour Chishimba",0.00452948067161265,0
"2446","Chipili","presidential",2016,"UNIP","Tilyenji Kaunda",0.00273330730183522,0
"2447","Chipili","presidential",2016,"Green Party","Peter Sinkamba",0.00179617336977743,0
"2448","Chipili","presidential",2016,"DA","Maxwell Mwamba",0.00124951190941039,0
"2449","Chirundu","presidential",2016,"Patriotic Front","Edgar Lungu",0.125827814569536,0
"2450","Chirundu","presidential",2016,"UPND","Hakainde Hichilema",0.838452312666215,1
"2451","Chirundu","presidential",2016,"FDD","Edith Nawakwi",0.00109506179277259,0
"2452","Chirundu","presidential",2016,"PAC","Andyford Banda",0.00166866558898681,0
"2453","Chirundu","presidential",2016,"Rainbow Party","Wynter Kabimba",0.00182510298795432,0
"2454","Chirundu","presidential",2016,"UPP","Saviour Chishimba",0.00219012358554518,0
"2455","Chirundu","presidential",2016,"UNIP","Tilyenji Kaunda",0.000938624393805079,0
"2456","Chirundu","presidential",2016,"Green Party","Peter Sinkamba",0.000521457996558377,0
"2457","Chirundu","presidential",2016,"DA","Maxwell Mwamba",0.000104291599311675,0
"2458","Chisamba","presidential",2016,"Patriotic Front","Edgar Lungu",0.321536243282213,0
"2459","Chisamba","presidential",2016,"UPND","Hakainde Hichilema",0.639577052475204,1
"2460","Chisamba","presidential",2016,"FDD","Edith Nawakwi",0.00415082798094988,0
"2461","Chisamba","presidential",2016,"PAC","Andyford Banda",0.00314589068029886,0
"2462","Chisamba","presidential",2016,"Rainbow Party","Wynter Kabimba",0.00166033119237995,0
"2463","Chisamba","presidential",2016,"UPP","Saviour Chishimba",0.00179140997072574,0
"2464","Chisamba","presidential",2016,"UNIP","Tilyenji Kaunda",0.00144186656180364,0
"2465","Chisamba","presidential",2016,"Green Party","Peter Sinkamba",0.000524315113383143,0
"2466","Chisamba","presidential",2016,"DA","Maxwell Mwamba",0.000568008039498405,0
"2467","Chitambo","presidential",2016,"Patriotic Front","Edgar Lungu",0.855153691216394,1
"2468","Chitambo","presidential",2016,"UPND","Hakainde Hichilema",0.090813556353446,0
"2469","Chitambo","presidential",2016,"FDD","Edith Nawakwi",0.00481653384709694,0
"2470","Chitambo","presidential",2016,"PAC","Andyford Banda",0.00937034766617042,0
"2471","Chitambo","presidential",2016,"Rainbow Party","Wynter Kabimba",0.00105088011209388,0
"2472","Chitambo","presidential",2016,"UPP","Saviour Chishimba",0.00376565373500307,0
"2473","Chitambo","presidential",2016,"UNIP","Tilyenji Kaunda",0.00367808039232858,0
"2474","Chitambo","presidential",2016,"Green Party","Peter Sinkamba",0.00201418688151327,0
"2475","Chitambo","presidential",2016,"DA","Maxwell Mwamba",0.00183904019616429,0
"2476","Choma Central","presidential",2016,"Patriotic Front","Edgar Lungu",0.0938218955165254,0
"2477","Choma Central","presidential",2016,"UPND","Hakainde Hichilema",0.882760039653592,1
"2478","Choma Central","presidential",2016,"FDD","Edith Nawakwi",0.00179563436395264,0
"2479","Choma Central","presidential",2016,"PAC","Andyford Banda",0.000935226231225333,0
"2480","Choma Central","presidential",2016,"Rainbow Party","Wynter Kabimba",0.00147765744533603,0
"2481","Choma Central","presidential",2016,"UPP","Saviour Chishimba",0.00145895292071152,0
"2482","Choma Central","presidential",2016,"UNIP","Tilyenji Kaunda",0.00127190767446645,0
"2483","Choma Central","presidential",2016,"Green Party","Peter Sinkamba",0.00039279501711464,0
"2484","Choma Central","presidential",2016,"DA","Maxwell Mwamba",0.000149636196996053,0
"2485","Chongwe","presidential",2016,"Patriotic Front","Edgar Lungu",0.478370740720613,1
"2486","Chongwe","presidential",2016,"UPND","Hakainde Hichilema",0.477446877887071,0
"2487","Chongwe","presidential",2016,"FDD","Edith Nawakwi",0.00472800391283082,0
"2488","Chongwe","presidential",2016,"PAC","Andyford Banda",0.00241834682897669,0
"2489","Chongwe","presidential",2016,"Rainbow Party","Wynter Kabimba",0.00133144937775121,0
"2490","Chongwe","presidential",2016,"UPP","Saviour Chishimba",0.00160317374055758,0
"2491","Chongwe","presidential",2016,"UNIP","Tilyenji Kaunda",0.00144013912287376,0
"2492","Chongwe","presidential",2016,"Green Party","Peter Sinkamba",0.000760828215857834,0
"2493","Chongwe","presidential",2016,"DA","Maxwell Mwamba",0.000461931416770828,0
"2494","Dundumwezi","presidential",2016,"Patriotic Front","Edgar Lungu",0.00794777178541016,0
"2495","Dundumwezi","presidential",2016,"UPND","Hakainde Hichilema",0.971709717097171,1
"2496","Dundumwezi","presidential",2016,"FDD","Edith Nawakwi",0.000504620430819693,0
"2497","Dundumwezi","presidential",2016,"PAC","Andyford Banda",0.00170309395401646,0
"2498","Dundumwezi","presidential",2016,"Rainbow Party","Wynter Kabimba",0.000851546977008232,0
"2499","Dundumwezi","presidential",2016,"UPP","Saviour Chishimba",0.00198694294635254,0
"2500","Dundumwezi","presidential",2016,"UNIP","Tilyenji Kaunda",0.000662314315450847,0
"2501","Dundumwezi","presidential",2016,"Green Party","Peter Sinkamba",0.000252310215409846,0
"2502","Dundumwezi","presidential",2016,"DA","Maxwell Mwamba",0.000157693884631154,0
"2503","Feira","presidential",2016,"Patriotic Front","Edgar Lungu",0.678622159090909,1
"2504","Feira","presidential",2016,"UPND","Hakainde Hichilema",0.279592803030303,0
"2505","Feira","presidential",2016,"FDD","Edith Nawakwi",0.00130208333333333,0
"2506","Feira","presidential",2016,"PAC","Andyford Banda",0.00508996212121212,0
"2507","Feira","presidential",2016,"Rainbow Party","Wynter Kabimba",0.00130208333333333,0
"2508","Feira","presidential",2016,"UPP","Saviour Chishimba",0.00260416666666667,0
"2509","Feira","presidential",2016,"UNIP","Tilyenji Kaunda",0.00899621212121212,0
"2510","Feira","presidential",2016,"Green Party","Peter Sinkamba",0.000355113636363636,0
"2511","Feira","presidential",2016,"DA","Maxwell Mwamba",0.000591856060606061,0
"2512","Gwembe","presidential",2016,"Patriotic Front","Edgar Lungu",0.0248979591836735,0
"2513","Gwembe","presidential",2016,"UPND","Hakainde Hichilema",0.946077097505669,1
"2514","Gwembe","presidential",2016,"FDD","Edith Nawakwi",0.00390022675736961,0
"2515","Gwembe","presidential",2016,"PAC","Andyford Banda",0.00258503401360544,0
"2516","Gwembe","presidential",2016,"Rainbow Party","Wynter Kabimba",0.00145124716553288,0
"2517","Gwembe","presidential",2016,"UPP","Saviour Chishimba",0.00195011337868481,0
"2518","Gwembe","presidential",2016,"UNIP","Tilyenji Kaunda",0.000589569160997732,0
"2519","Gwembe","presidential",2016,"Green Party","Peter Sinkamba",0.000317460317460317,0
"2520","Gwembe","presidential",2016,"DA","Maxwell Mwamba",0.000226757369614512,0
"2521","Ikeleng'i","presidential",2016,"Patriotic Front","Edgar Lungu",0.0702758215962441,0
"2522","Ikeleng'i","presidential",2016,"UPND","Hakainde Hichilema",0.897080399061033,1
"2523","Ikeleng'i","presidential",2016,"FDD","Edith Nawakwi",0.00498826291079812,0
"2524","Ikeleng'i","presidential",2016,"PAC","Andyford Banda",0.00271420187793427,0
"2525","Ikeleng'i","presidential",2016,"Rainbow Party","Wynter Kabimba",0.00205399061032864,0
"2526","Ikeleng'i","presidential",2016,"UPP","Saviour Chishimba",0.00205399061032864,0
"2527","Ikeleng'i","presidential",2016,"UNIP","Tilyenji Kaunda",0.00124706572769953,0
"2528","Ikeleng'i","presidential",2016,"Green Party","Peter Sinkamba",0.001393779342723,0
"2529","Ikeleng'i","presidential",2016,"DA","Maxwell Mwamba",0.000586854460093897,0
"2530","Isoka","presidential",2016,"Patriotic Front","Edgar Lungu",0.697245348956727,1
"2531","Isoka","presidential",2016,"UPND","Hakainde Hichilema",0.240312467879535,0
"2532","Isoka","presidential",2016,"FDD","Edith Nawakwi",0.0185527803474149,0
"2533","Isoka","presidential",2016,"PAC","Andyford Banda",0.00570459451125501,0
"2534","Isoka","presidential",2016,"Rainbow Party","Wynter Kabimba",0.00637270017473533,0
"2535","Isoka","presidential",2016,"UPP","Saviour Chishimba",0.00205570973378559,0
"2536","Isoka","presidential",2016,"UNIP","Tilyenji Kaunda",0.00406002672422654,0
"2537","Isoka","presidential",2016,"Green Party","Peter Sinkamba",0.00149038955699455,0
"2538","Isoka","presidential",2016,"DA","Maxwell Mwamba",0.000770891150169596,0
"2539","Itezhitezhi","presidential",2016,"Patriotic Front","Edgar Lungu",0.0747699094850536,0
"2540","Itezhitezhi","presidential",2016,"UPND","Hakainde Hichilema",0.890773560508101,1
"2541","Itezhitezhi","presidential",2016,"FDD","Edith Nawakwi",0.00133110215258234,0
"2542","Itezhitezhi","presidential",2016,"PAC","Andyford Banda",0.0020156689739104,0
"2543","Itezhitezhi","presidential",2016,"Rainbow Party","Wynter Kabimba",0.00441165284855861,0
"2544","Itezhitezhi","presidential",2016,"UPP","Saviour Chishimba",0.00224385791435308,0
"2545","Itezhitezhi","presidential",2016,"UNIP","Tilyenji Kaunda",0.000760629801475622,0
"2546","Itezhitezhi","presidential",2016,"Green Party","Peter Sinkamba",0.000646535331254279,0
"2547","Itezhitezhi","presidential",2016,"DA","Maxwell Mwamba",0.000114094470221343,0
"2548","Kabompo","presidential",2016,"Patriotic Front","Edgar Lungu",0.0749037451872594,0
"2549","Kabompo","presidential",2016,"UPND","Hakainde Hichilema",0.891424571228561,1
