"","constit","election_type","year","party","candidate","pct_cast","won"
"3283","Serenje","parliamentary",2006,"NGP",NA,0,NA
"3284","Serenje","parliamentary",2006,"DDM",NA,0,NA
"3285","Serenje","parliamentary",2006,"FEDEPA",NA,0,NA
"3286","Mkushi North","parliamentary",2011,"ADD",NA,0,NA
"3287","Mkushi North","parliamentary",2011,"UNIP",NA,0,NA
"3288","Mkushi North","parliamentary",2011,"ZAD",NA,0,NA
"3289","Mkushi North","parliamentary",2011,"ZED",NA,0,NA
"3290","Mkushi North","parliamentary",2011,"NMP",NA,0,NA
"3291","Mkushi North","parliamentary",2011,"Heritage Party",NA,0,NA
"3292","Mkushi North","parliamentary",2011,"unknown",NA,0,NA
"3293","Mkushi North","parliamentary",2011,"ZCP",NA,0,NA
"3294","Mkushi North","parliamentary",2011,"NAREP",NA,0,NA
"3295","Mkushi North","parliamentary",2011,"NRP",NA,0,NA
"3296","Mkushi North","parliamentary",2011,"NGP",NA,0,NA
"3297","Mkushi North","parliamentary",2011,"NP",NA,0,NA
"3298","Mkushi North","parliamentary",2011,"UPDD",NA,0,NA
"3299","Mkushi North","parliamentary",2011,"ULP",NA,0,NA
"3300","Mkushi North","parliamentary",2011,"ZDDM",NA,0,NA
"3301","Mkushi North","parliamentary",2011,"FEDEPA",NA,0,NA
"3302","Mkushi North","parliamentary",2011,"CDP",NA,0,NA
"3303","Mkushi North","parliamentary",2011,"APC",NA,0,NA
"3304","Mkushi North","parliamentary",2006,"NDF",NA,0,NA
"3305","Mkushi North","parliamentary",2006,"Heritage Party",NA,0,NA
"3306","Mkushi North","parliamentary",2006,"FDD",NA,0,NA
"3307","Mkushi North","parliamentary",2006,"APC",NA,0,NA
"3308","Mkushi North","parliamentary",2006,"Rainbow Party",NA,0,NA
"3309","Mkushi North","parliamentary",2006,"ULP",NA,0,NA
"3310","Mkushi North","parliamentary",2006,"ZCP",NA,0,NA
"3311","Mkushi North","parliamentary",2006,"PUDD",NA,0,NA
"3312","Mkushi North","parliamentary",2006,"NGP",NA,0,NA
"3313","Mkushi North","parliamentary",2006,"DDM",NA,0,NA
"3314","Mkushi North","parliamentary",2006,"FEDEPA",NA,0,NA
"3315","Mkushi South","parliamentary",2011,"ADD",NA,0,NA
"3316","Mkushi South","parliamentary",2011,"UNIP",NA,0,NA
"3317","Mkushi South","parliamentary",2011,"FDD",NA,0,NA
"3318","Mkushi South","parliamentary",2011,"Independent",NA,0,NA
"3319","Mkushi South","parliamentary",2011,"ZAD",NA,0,NA
"3320","Mkushi South","parliamentary",2011,"ZED",NA,0,NA
"3321","Mkushi South","parliamentary",2011,"NMP",NA,0,NA
"3322","Mkushi South","parliamentary",2011,"Heritage Party",NA,0,NA
"3323","Mkushi South","parliamentary",2011,"unknown",NA,0,NA
"3324","Mkushi South","parliamentary",2011,"ZCP",NA,0,NA
"3325","Mkushi South","parliamentary",2011,"NAREP",NA,0,NA
"3326","Mkushi South","parliamentary",2011,"NRP",NA,0,NA
"3327","Mkushi South","parliamentary",2011,"NGP",NA,0,NA
"3328","Mkushi South","parliamentary",2011,"NP",NA,0,NA
"3329","Mkushi South","parliamentary",2011,"UPDD",NA,0,NA
"3330","Mkushi South","parliamentary",2011,"ULP",NA,0,NA
"3331","Mkushi South","parliamentary",2011,"ZDDM",NA,0,NA
"3332","Mkushi South","parliamentary",2011,"FEDEPA",NA,0,NA
"3333","Mkushi South","parliamentary",2011,"CDP",NA,0,NA
"3334","Mkushi South","parliamentary",2011,"APC",NA,0,NA
"3335","Mkushi South","parliamentary",2006,"NDF",NA,0,NA
"3336","Mkushi South","parliamentary",2006,"Heritage Party",NA,0,NA
"3337","Mkushi South","parliamentary",2006,"FDD",NA,0,NA
"3338","Mkushi South","parliamentary",2006,"APC",NA,0,NA
"3339","Mkushi South","parliamentary",2006,"Rainbow Party",NA,0,NA
"3340","Mkushi South","parliamentary",2006,"ULP",NA,0,NA
"3341","Mkushi South","parliamentary",2006,"ZCP",NA,0,NA
"3342","Mkushi South","parliamentary",2006,"PUDD",NA,0,NA
"3343","Mkushi South","parliamentary",2006,"NGP",NA,0,NA
"3344","Mkushi South","parliamentary",2006,"DDM",NA,0,NA
"3345","Mkushi South","parliamentary",2006,"FEDEPA",NA,0,NA
"3346","Chisamba","parliamentary",2011,"ADD",NA,0,NA
"3347","Chisamba","parliamentary",2011,"UNIP",NA,0,NA
"3348","Chisamba","parliamentary",2011,"FDD",NA,0,NA
"3349","Chisamba","parliamentary",2011,"Independent",NA,0,NA
"3350","Chisamba","parliamentary",2011,"ZAD",NA,0,NA
"3351","Chisamba","parliamentary",2011,"ZED",NA,0,NA
"3352","Chisamba","parliamentary",2011,"NMP",NA,0,NA
"3353","Chisamba","parliamentary",2011,"Heritage Party",NA,0,NA
"3354","Chisamba","parliamentary",2011,"unknown",NA,0,NA
"3355","Chisamba","parliamentary",2011,"ZCP",NA,0,NA
"3356","Chisamba","parliamentary",2011,"NAREP",NA,0,NA
"3357","Chisamba","parliamentary",2011,"NRP",NA,0,NA
"3358","Chisamba","parliamentary",2011,"NGP",NA,0,NA
"3359","Chisamba","parliamentary",2011,"NP",NA,0,NA
"3360","Chisamba","parliamentary",2011,"UPDD",NA,0,NA
"3361","Chisamba","parliamentary",2011,"ULP",NA,0,NA
"3362","Chisamba","parliamentary",2011,"ZDDM",NA,0,NA
"3363","Chisamba","parliamentary",2011,"FEDEPA",NA,0,NA
"3364","Chisamba","parliamentary",2011,"CDP",NA,0,NA
"3365","Chisamba","parliamentary",2011,"APC",NA,0,NA
"3366","Chisamba","parliamentary",2006,"NDF",NA,0,NA
"3367","Chisamba","parliamentary",2006,"Heritage Party",NA,0,NA
"3368","Chisamba","parliamentary",2006,"FDD",NA,0,NA
"3369","Chisamba","parliamentary",2006,"APC",NA,0,NA
"3370","Chisamba","parliamentary",2006,"Rainbow Party",NA,0,NA
"3371","Chisamba","parliamentary",2006,"ULP",NA,0,NA
"3372","Chisamba","parliamentary",2006,"ZCP",NA,0,NA
"3373","Chisamba","parliamentary",2006,"PUDD",NA,0,NA
"3374","Chisamba","parliamentary",2006,"NGP",NA,0,NA
"3375","Chisamba","parliamentary",2006,"DDM",NA,0,NA
"3376","Chisamba","parliamentary",2006,"FEDEPA",NA,0,NA
"3377","Kabwe Central","parliamentary",2011,"ADD",NA,0,NA
"3378","Kabwe Central","parliamentary",2011,"ZAD",NA,0,NA
"3379","Kabwe Central","parliamentary",2011,"ZED",NA,0,NA
"3380","Kabwe Central","parliamentary",2011,"NMP",NA,0,NA
"3381","Kabwe Central","parliamentary",2011,"Heritage Party",NA,0,NA
"3382","Kabwe Central","parliamentary",2011,"unknown",NA,0,NA
"3383","Kabwe Central","parliamentary",2011,"ZCP",NA,0,NA
"3384","Kabwe Central","parliamentary",2011,"NAREP",NA,0,NA
"3385","Kabwe Central","parliamentary",2011,"NRP",NA,0,NA
"3386","Kabwe Central","parliamentary",2011,"NGP",NA,0,NA
"3387","Kabwe Central","parliamentary",2011,"NP",NA,0,NA
"3388","Kabwe Central","parliamentary",2011,"UPDD",NA,0,NA
"3389","Kabwe Central","parliamentary",2011,"ULP",NA,0,NA
"3390","Kabwe Central","parliamentary",2011,"ZDDM",NA,0,NA
"3391","Kabwe Central","parliamentary",2011,"FEDEPA",NA,0,NA
"3392","Kabwe Central","parliamentary",2011,"CDP",NA,0,NA
"3393","Kabwe Central","parliamentary",2011,"APC",NA,0,NA
"3394","Kabwe Central","parliamentary",2006,"Independent",NA,0,NA
"3395","Kabwe Central","parliamentary",2006,"NDF",NA,0,NA
"3396","Kabwe Central","parliamentary",2006,"FDD",NA,0,NA
"3397","Kabwe Central","parliamentary",2006,"APC",NA,0,NA
"3398","Kabwe Central","parliamentary",2006,"Rainbow Party",NA,0,NA
"3399","Kabwe Central","parliamentary",2006,"ULP",NA,0,NA
"3400","Kabwe Central","parliamentary",2006,"ZCP",NA,0,NA
"3401","Kabwe Central","parliamentary",2006,"PUDD",NA,0,NA
"3402","Kabwe Central","parliamentary",2006,"NGP",NA,0,NA
"3403","Kabwe Central","parliamentary",2006,"DDM",NA,0,NA
"3404","Kabwe Central","parliamentary",2006,"FEDEPA",NA,0,NA
"3405","Bwacha","parliamentary",2011,"UNIP",NA,0,NA
"3406","Bwacha","parliamentary",2011,"NMP",NA,0,NA
"3407","Bwacha","parliamentary",2011,"Heritage Party",NA,0,NA
"3408","Bwacha","parliamentary",2011,"unknown",NA,0,NA
"3409","Bwacha","parliamentary",2011,"ZCP",NA,0,NA
"3410","Bwacha","parliamentary",2011,"NAREP",NA,0,NA
"3411","Bwacha","parliamentary",2011,"NRP",NA,0,NA
"3412","Bwacha","parliamentary",2011,"NGP",NA,0,NA
"3413","Bwacha","parliamentary",2011,"NP",NA,0,NA
"3414","Bwacha","parliamentary",2011,"UPDD",NA,0,NA
"3415","Bwacha","parliamentary",2011,"ULP",NA,0,NA
"3416","Bwacha","parliamentary",2011,"ZDDM",NA,0,NA
"3417","Bwacha","parliamentary",2011,"FEDEPA",NA,0,NA
"3418","Bwacha","parliamentary",2011,"CDP",NA,0,NA
"3419","Bwacha","parliamentary",2011,"APC",NA,0,NA
"3420","Bwacha","parliamentary",2006,"Independent",NA,0,NA
"3421","Bwacha","parliamentary",2006,"UPND",NA,0,NA
"3422","Bwacha","parliamentary",2006,"NDF",NA,0,NA
"3423","Bwacha","parliamentary",2006,"Heritage Party",NA,0,NA
"3424","Bwacha","parliamentary",2006,"APC",NA,0,NA
"3425","Bwacha","parliamentary",2006,"Rainbow Party",NA,0,NA
"3426","Bwacha","parliamentary",2006,"ULP",NA,0,NA
"3427","Bwacha","parliamentary",2006,"ZCP",NA,0,NA
"3428","Bwacha","parliamentary",2006,"PUDD",NA,0,NA
"3429","Bwacha","parliamentary",2006,"NGP",NA,0,NA
"3430","Bwacha","parliamentary",2006,"DDM",NA,0,NA
"3431","Bwacha","parliamentary",2006,"FEDEPA",NA,0,NA
"3432","Mumbwa","parliamentary",2011,"ADD",NA,0,NA
"3433","Mumbwa","parliamentary",2011,"UNIP",NA,0,NA
"3434","Mumbwa","parliamentary",2011,"FDD",NA,0,NA
"3435","Mumbwa","parliamentary",2011,"ZAD",NA,0,NA
"3436","Mumbwa","parliamentary",2011,"ZED",NA,0,NA
"3437","Mumbwa","parliamentary",2011,"Heritage Party",NA,0,NA
"3438","Mumbwa","parliamentary",2011,"unknown",NA,0,NA
"3439","Mumbwa","parliamentary",2011,"ZCP",NA,0,NA
"3440","Mumbwa","parliamentary",2011,"NAREP",NA,0,NA
"3441","Mumbwa","parliamentary",2011,"NRP",NA,0,NA
"3442","Mumbwa","parliamentary",2011,"NGP",NA,0,NA
"3443","Mumbwa","parliamentary",2011,"NP",NA,0,NA
"3444","Mumbwa","parliamentary",2011,"UPDD",NA,0,NA
"3445","Mumbwa","parliamentary",2011,"ULP",NA,0,NA
"3446","Mumbwa","parliamentary",2011,"ZDDM",NA,0,NA
"3447","Mumbwa","parliamentary",2011,"CDP",NA,0,NA
"3448","Mumbwa","parliamentary",2011,"APC",NA,0,NA
"3449","Mumbwa","parliamentary",2006,"Patriotic Front",NA,0,NA
"3450","Mumbwa","parliamentary",2006,"Independent",NA,0,NA
"3451","Mumbwa","parliamentary",2006,"NDF",NA,0,NA
"3452","Mumbwa","parliamentary",2006,"Heritage Party",NA,0,NA
"3453","Mumbwa","parliamentary",2006,"FDD",NA,0,NA
"3454","Mumbwa","parliamentary",2006,"APC",NA,0,NA
"3455","Mumbwa","parliamentary",2006,"Rainbow Party",NA,0,NA
"3456","Mumbwa","parliamentary",2006,"ZCP",NA,0,NA
"3457","Mumbwa","parliamentary",2006,"PUDD",NA,0,NA
"3458","Mumbwa","parliamentary",2006,"NGP",NA,0,NA
"3459","Mumbwa","parliamentary",2006,"DDM",NA,0,NA
"3460","Mwembezhi","parliamentary",2011,"ADD",NA,0,NA
"3461","Mwembezhi","parliamentary",2011,"UNIP",NA,0,NA
"3462","Mwembezhi","parliamentary",2011,"FDD",NA,0,NA
"3463","Mwembezhi","parliamentary",2011,"ZAD",NA,0,NA
"3464","Mwembezhi","parliamentary",2011,"ZED",NA,0,NA
"3465","Mwembezhi","parliamentary",2011,"NMP",NA,0,NA
"3466","Mwembezhi","parliamentary",2011,"Heritage Party",NA,0,NA
"3467","Mwembezhi","parliamentary",2011,"unknown",NA,0,NA
"3468","Mwembezhi","parliamentary",2011,"ZCP",NA,0,NA
"3469","Mwembezhi","parliamentary",2011,"NAREP",NA,0,NA
"3470","Mwembezhi","parliamentary",2011,"NRP",NA,0,NA
"3471","Mwembezhi","parliamentary",2011,"NGP",NA,0,NA
"3472","Mwembezhi","parliamentary",2011,"NP",NA,0,NA
"3473","Mwembezhi","parliamentary",2011,"UPDD",NA,0,NA
"3474","Mwembezhi","parliamentary",2011,"ULP",NA,0,NA
"3475","Mwembezhi","parliamentary",2011,"ZDDM",NA,0,NA
"3476","Mwembezhi","parliamentary",2011,"FEDEPA",NA,0,NA
"3477","Mwembezhi","parliamentary",2011,"CDP",NA,0,NA
"3478","Mwembezhi","parliamentary",2011,"APC",NA,0,NA
"3479","Mwembezhi","parliamentary",2006,"NDF",NA,0,NA
"3480","Mwembezhi","parliamentary",2006,"Heritage Party",NA,0,NA
"3481","Mwembezhi","parliamentary",2006,"FDD",NA,0,NA
"3482","Mwembezhi","parliamentary",2006,"APC",NA,0,NA
"3483","Mwembezhi","parliamentary",2006,"Rainbow Party",NA,0,NA
"3484","Mwembezhi","parliamentary",2006,"ULP",NA,0,NA
"3485","Mwembezhi","parliamentary",2006,"ZCP",NA,0,NA
"3486","Mwembezhi","parliamentary",2006,"PUDD",NA,0,NA
"3487","Mwembezhi","parliamentary",2006,"NGP",NA,0,NA
"3488","Mwembezhi","parliamentary",2006,"DDM",NA,0,NA
"3489","Mwembezhi","parliamentary",2006,"FEDEPA",NA,0,NA
"3490","Nangoma","parliamentary",2011,"UNIP",NA,0,NA
"3491","Nangoma","parliamentary",2011,"FDD",NA,0,NA
"3492","Nangoma","parliamentary",2011,"ZAD",NA,0,NA
"3493","Nangoma","parliamentary",2011,"ZED",NA,0,NA
"3494","Nangoma","parliamentary",2011,"NMP",NA,0,NA
"3495","Nangoma","parliamentary",2011,"Heritage Party",NA,0,NA
"3496","Nangoma","parliamentary",2011,"unknown",NA,0,NA
"3497","Nangoma","parliamentary",2011,"ZCP",NA,0,NA
"3498","Nangoma","parliamentary",2011,"NAREP",NA,0,NA
"3499","Nangoma","parliamentary",2011,"NRP",NA,0,NA
"3500","Nangoma","parliamentary",2011,"NGP",NA,0,NA
"3501","Nangoma","parliamentary",2011,"NP",NA,0,NA
"3502","Nangoma","parliamentary",2011,"UPDD",NA,0,NA
"3503","Nangoma","parliamentary",2011,"ULP",NA,0,NA
"3504","Nangoma","parliamentary",2011,"ZDDM",NA,0,NA
"3505","Nangoma","parliamentary",2011,"FEDEPA",NA,0,NA
"3506","Nangoma","parliamentary",2011,"CDP",NA,0,NA
"3507","Nangoma","parliamentary",2011,"APC",NA,0,NA
"3508","Nangoma","parliamentary",2006,"Patriotic Front",NA,0,NA
"3509","Nangoma","parliamentary",2006,"Independent",NA,0,NA
"3510","Nangoma","parliamentary",2006,"NDF",NA,0,NA
"3511","Nangoma","parliamentary",2006,"Heritage Party",NA,0,NA
"3512","Nangoma","parliamentary",2006,"FDD",NA,0,NA
"3513","Nangoma","parliamentary",2006,"APC",NA,0,NA
"3514","Nangoma","parliamentary",2006,"Rainbow Party",NA,0,NA
"3515","Nangoma","parliamentary",2006,"ULP",NA,0,NA
"3516","Nangoma","parliamentary",2006,"ZCP",NA,0,NA
"3517","Nangoma","parliamentary",2006,"PUDD",NA,0,NA
"3518","Nangoma","parliamentary",2006,"NGP",NA,0,NA
"3519","Nangoma","parliamentary",2006,"DDM",NA,0,NA
"3520","Nangoma","parliamentary",2006,"FEDEPA",NA,0,NA
"3521","Katuba","parliamentary",2011,"ADD",NA,0,NA
"3522","Katuba","parliamentary",2011,"UNIP",NA,0,NA
"3523","Katuba","parliamentary",2011,"FDD",NA,0,NA
"3524","Katuba","parliamentary",2011,"ZAD",NA,0,NA
"3525","Katuba","parliamentary",2011,"ZED",NA,0,NA
"3526","Katuba","parliamentary",2011,"NMP",NA,0,NA
"3527","Katuba","parliamentary",2011,"Heritage Party",NA,0,NA
"3528","Katuba","parliamentary",2011,"unknown",NA,0,NA
"3529","Katuba","parliamentary",2011,"ZCP",NA,0,NA
"3530","Katuba","parliamentary",2011,"NAREP",NA,0,NA
"3531","Katuba","parliamentary",2011,"NRP",NA,0,NA
"3532","Katuba","parliamentary",2011,"NGP",NA,0,NA
"3533","Katuba","parliamentary",2011,"NP",NA,0,NA
"3534","Katuba","parliamentary",2011,"UPDD",NA,0,NA
"3535","Katuba","parliamentary",2011,"ULP",NA,0,NA
"3536","Katuba","parliamentary",2011,"ZDDM",NA,0,NA
"3537","Katuba","parliamentary",2011,"FEDEPA",NA,0,NA
"3538","Katuba","parliamentary",2011,"CDP",NA,0,NA
"3539","Katuba","parliamentary",2011,"APC",NA,0,NA
"3540","Katuba","parliamentary",2006,"NDF",NA,0,NA
"3541","Katuba","parliamentary",2006,"Heritage Party",NA,0,NA
"3542","Katuba","parliamentary",2006,"FDD",NA,0,NA
"3543","Katuba","parliamentary",2006,"APC",NA,0,NA
"3544","Katuba","parliamentary",2006,"Rainbow Party",NA,0,NA
"3545","Katuba","parliamentary",2006,"ULP",NA,0,NA
"3546","Katuba","parliamentary",2006,"ZCP",NA,0,NA
"3547","Katuba","parliamentary",2006,"PUDD",NA,0,NA
"3548","Katuba","parliamentary",2006,"NGP",NA,0,NA
"3549","Katuba","parliamentary",2006,"DDM",NA,0,NA
"3550","Katuba","parliamentary",2006,"FEDEPA",NA,0,NA
"3551","Keembe","parliamentary",2011,"ADD",NA,0,NA
"3552","Keembe","parliamentary",2011,"UNIP",NA,0,NA
"3553","Keembe","parliamentary",2011,"FDD",NA,0,NA
"3554","Keembe","parliamentary",2011,"Independent",NA,0,NA
"3555","Keembe","parliamentary",2011,"ZAD",NA,0,NA
"3556","Keembe","parliamentary",2011,"ZED",NA,0,NA
"3557","Keembe","parliamentary",2011,"NMP",NA,0,NA
"3558","Keembe","parliamentary",2011,"Heritage Party",NA,0,NA
"3559","Keembe","parliamentary",2011,"unknown",NA,0,NA
"3560","Keembe","parliamentary",2011,"ZCP",NA,0,NA
"3561","Keembe","parliamentary",2011,"NAREP",NA,0,NA
"3562","Keembe","parliamentary",2011,"NRP",NA,0,NA
"3563","Keembe","parliamentary",2011,"NGP",NA,0,NA
"3564","Keembe","parliamentary",2011,"NP",NA,0,NA
"3565","Keembe","parliamentary",2011,"UPDD",NA,0,NA
"3566","Keembe","parliamentary",2011,"ULP",NA,0,NA
"3567","Keembe","parliamentary",2011,"ZDDM",NA,0,NA
"3568","Keembe","parliamentary",2011,"FEDEPA",NA,0,NA
"3569","Keembe","parliamentary",2011,"CDP",NA,0,NA
"3570","Keembe","parliamentary",2011,"APC",NA,0,NA
"3571","Keembe","parliamentary",2006,"Independent",NA,0,NA
"3572","Keembe","parliamentary",2006,"NDF",NA,0,NA
"3573","Keembe","parliamentary",2006,"Heritage Party",NA,0,NA
"3574","Keembe","parliamentary",2006,"FDD",NA,0,NA
"3575","Keembe","parliamentary",2006,"APC",NA,0,NA
"3576","Keembe","parliamentary",2006,"Rainbow Party",NA,0,NA
"3577","Keembe","parliamentary",2006,"ULP",NA,0,NA
"3578","Keembe","parliamentary",2006,"ZCP",NA,0,NA
"3579","Keembe","parliamentary",2006,"PUDD",NA,0,NA
"3580","Keembe","parliamentary",2006,"NGP",NA,0,NA
"3581","Keembe","parliamentary",2006,"DDM",NA,0,NA
"3582","Keembe","parliamentary",2006,"FEDEPA",NA,0,NA
"3583","Feira","parliamentary",2011,"ADD",NA,0,NA
"3584","Feira","parliamentary",2011,"Independent",NA,0,NA
"3585","Feira","parliamentary",2011,"ZAD",NA,0,NA
"3586","Feira","parliamentary",2011,"ZED",NA,0,NA
"3587","Feira","parliamentary",2011,"NMP",NA,0,NA
"3588","Feira","parliamentary",2011,"Heritage Party",NA,0,NA
"3589","Feira","parliamentary",2011,"unknown",NA,0,NA
"3590","Feira","parliamentary",2011,"ZCP",NA,0,NA
"3591","Feira","parliamentary",2011,"NAREP",NA,0,NA
"3592","Feira","parliamentary",2011,"NRP",NA,0,NA
"3593","Feira","parliamentary",2011,"NGP",NA,0,NA
"3594","Feira","parliamentary",2011,"NP",NA,0,NA
"3595","Feira","parliamentary",2011,"UPDD",NA,0,NA
"3596","Feira","parliamentary",2011,"ULP",NA,0,NA
"3597","Feira","parliamentary",2011,"ZDDM",NA,0,NA
"3598","Feira","parliamentary",2011,"FEDEPA",NA,0,NA
"3599","Feira","parliamentary",2011,"CDP",NA,0,NA
"3600","Feira","parliamentary",2011,"APC",NA,0,NA
"3601","Feira","parliamentary",2006,"Independent",NA,0,NA
"3602","Feira","parliamentary",2006,"NDF",NA,0,NA
"3603","Feira","parliamentary",2006,"Heritage Party",NA,0,NA
"3604","Feira","parliamentary",2006,"FDD",NA,0,NA
"3605","Feira","parliamentary",2006,"APC",NA,0,NA
"3606","Feira","parliamentary",2006,"Rainbow Party",NA,0,NA
"3607","Feira","parliamentary",2006,"ULP",NA,0,NA
"3608","Feira","parliamentary",2006,"ZCP",NA,0,NA
"3609","Feira","parliamentary",2006,"PUDD",NA,0,NA
"3610","Feira","parliamentary",2006,"NGP",NA,0,NA
"3611","Feira","parliamentary",2006,"DDM",NA,0,NA
"3612","Feira","parliamentary",2006,"FEDEPA",NA,0,NA
"3613","Rufunsa","parliamentary",2011,"ADD",NA,0,NA
"3614","Rufunsa","parliamentary",2011,"UNIP",NA,0,NA
"3615","Rufunsa","parliamentary",2011,"Independent",NA,0,NA
"3616","Rufunsa","parliamentary",2011,"ZAD",NA,0,NA
"3617","Rufunsa","parliamentary",2011,"ZED",NA,0,NA
"3618","Rufunsa","parliamentary",2011,"NMP",NA,0,NA
"3619","Rufunsa","parliamentary",2011,"Heritage Party",NA,0,NA
"3620","Rufunsa","parliamentary",2011,"unknown",NA,0,NA
"3621","Rufunsa","parliamentary",2011,"ZCP",NA,0,NA
"3622","Rufunsa","parliamentary",2011,"NAREP",NA,0,NA
"3623","Rufunsa","parliamentary",2011,"NRP",NA,0,NA
"3624","Rufunsa","parliamentary",2011,"NGP",NA,0,NA
"3625","Rufunsa","parliamentary",2011,"NP",NA,0,NA
"3626","Rufunsa","parliamentary",2011,"UPDD",NA,0,NA
"3627","Rufunsa","parliamentary",2011,"ULP",NA,0,NA
"3628","Rufunsa","parliamentary",2011,"ZDDM",NA,0,NA
"3629","Rufunsa","parliamentary",2011,"FEDEPA",NA,0,NA
"3630","Rufunsa","parliamentary",2011,"CDP",NA,0,NA
"3631","Rufunsa","parliamentary",2011,"APC",NA,0,NA
"3632","Rufunsa","parliamentary",2006,"Heritage Party",NA,0,NA
"3633","Rufunsa","parliamentary",2006,"FDD",NA,0,NA
"3634","Rufunsa","parliamentary",2006,"APC",NA,0,NA
"3635","Rufunsa","parliamentary",2006,"Rainbow Party",NA,0,NA
"3636","Rufunsa","parliamentary",2006,"ULP",NA,0,NA
"3637","Rufunsa","parliamentary",2006,"ZCP",NA,0,NA
"3638","Rufunsa","parliamentary",2006,"PUDD",NA,0,NA
"3639","Rufunsa","parliamentary",2006,"NGP",NA,0,NA
"3640","Rufunsa","parliamentary",2006,"DDM",NA,0,NA
"3641","Rufunsa","parliamentary",2006,"FEDEPA",NA,0,NA
"3642","Chongwe","parliamentary",2011,"ADD",NA,0,NA
"3643","Chongwe","parliamentary",2011,"UNIP",NA,0,NA
"3644","Chongwe","parliamentary",2011,"Independent",NA,0,NA
"3645","Chongwe","parliamentary",2011,"ZAD",NA,0,NA
"3646","Chongwe","parliamentary",2011,"ZED",NA,0,NA
"3647","Chongwe","parliamentary",2011,"NMP",NA,0,NA
"3648","Chongwe","parliamentary",2011,"Heritage Party",NA,0,NA
"3649","Chongwe","parliamentary",2011,"unknown",NA,0,NA
"3650","Chongwe","parliamentary",2011,"ZCP",NA,0,NA
"3651","Chongwe","parliamentary",2011,"NAREP",NA,0,NA
"3652","Chongwe","parliamentary",2011,"NRP",NA,0,NA
"3653","Chongwe","parliamentary",2011,"NGP",NA,0,NA
"3654","Chongwe","parliamentary",2011,"NP",NA,0,NA
"3655","Chongwe","parliamentary",2011,"UPDD",NA,0,NA
"3656","Chongwe","parliamentary",2011,"ULP",NA,0,NA
"3657","Chongwe","parliamentary",2011,"ZDDM",NA,0,NA
"3658","Chongwe","parliamentary",2011,"FEDEPA",NA,0,NA
"3659","Chongwe","parliamentary",2011,"CDP",NA,0,NA
"3660","Chongwe","parliamentary",2011,"APC",NA,0,NA
"3661","Chongwe","parliamentary",2006,"NDF",NA,0,NA
"3662","Chongwe","parliamentary",2006,"Heritage Party",NA,0,NA
"3663","Chongwe","parliamentary",2006,"FDD",NA,0,NA
"3664","Chongwe","parliamentary",2006,"Rainbow Party",NA,0,NA
"3665","Chongwe","parliamentary",2006,"ULP",NA,0,NA
"3666","Chongwe","parliamentary",2006,"ZCP",NA,0,NA
"3667","Chongwe","parliamentary",2006,"PUDD",NA,0,NA
"3668","Chongwe","parliamentary",2006,"NGP",NA,0,NA
"3669","Chongwe","parliamentary",2006,"DDM",NA,0,NA
"3670","Chongwe","parliamentary",2006,"FEDEPA",NA,0,NA
"3671","Chilanga","parliamentary",2011,"FDD",NA,0,NA
"3672","Chilanga","parliamentary",2011,"ZAD",NA,0,NA
"3673","Chilanga","parliamentary",2011,"ZED",NA,0,NA
"3674","Chilanga","parliamentary",2011,"Heritage Party",NA,0,NA
"3675","Chilanga","parliamentary",2011,"unknown",NA,0,NA
"3676","Chilanga","parliamentary",2011,"ZCP",NA,0,NA
"3677","Chilanga","parliamentary",2011,"NRP",NA,0,NA
"3678","Chilanga","parliamentary",2011,"NGP",NA,0,NA
"3679","Chilanga","parliamentary",2011,"NP",NA,0,NA
"3680","Chilanga","parliamentary",2011,"UPDD",NA,0,NA
"3681","Chilanga","parliamentary",2011,"ULP",NA,0,NA
"3682","Chilanga","parliamentary",2011,"ZDDM",NA,0,NA
